idCompetencia,titCompetencia,dsCompetencia,tipoCompetencia,AtivaCompetencia,DesatiCompetencia,idCompetenciaAnterior,idCicloCompetencia,nivelProcesso,versaoCadeia,idSubProcesso,idProcesso,idMacroprocesso,titSubProcesso,dsSubProcesso,titProcesso,dsProcesso,titMacroprocesso,dsMacroprocesso,uaGestoraSubProcesso,uaGestoraProcesso,siglaMacroprocesso,idSubProcessoAnterior,idProcessoAnterior,idMacroprocessoAnterior,DesativacaoSuprocesso,Desativacaoprocesso,DesativacaoMacroprocesso
432,Abordagem de embarcações e pessoas,"Realizar abordagem a embarcações e pessoas, aplicando as técnicas de segurança do e-Manual de Vigilância e Repressão da RFB, visando a integridade física de pessoas e embarcações.",Específica,19/06/2018,,0,3,SubProcesso,2014,230403,230400,230000,Realizar Retenção e Apreensão de Mercadorias,Realizar Retenção e Apreensão de Mercadorias,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021800,0021800,FISCT,0,30500,0,,,
433,Identificação de ilícitos em operações náuticas,"Identificar indícios de ilícitos aduaneiros, fraudes e crimes contra a ordem tributária, baseados na legislação aduaneira para embasar o planejamento ou execução de operações náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230401,230400,230000,Realizar Ações de Vigilância Aduaneira,Realizar Ações de Vigilância Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
433,Identificação de ilícitos em operações náuticas,"Identificar indícios de ilícitos aduaneiros, fraudes e crimes contra a ordem tributária, baseados na legislação aduaneira para embasar o planejamento ou execução de operações náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230402,230400,230000,Realizar Operações de Repressão Aduaneira,Realizar Operações de Repressão Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
433,Identificação de ilícitos em operações náuticas,"Identificar indícios de ilícitos aduaneiros, fraudes e crimes contra a ordem tributária, baseados na legislação aduaneira para embasar o planejamento ou execução de operações náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230405,230400,230000,Gerir Atividades Náuticas,Gerir Atividades Náuticas,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
433,Identificação de ilícitos em operações náuticas,"Identificar indícios de ilícitos aduaneiros, fraudes e crimes contra a ordem tributária, baseados na legislação aduaneira para embasar o planejamento ou execução de operações náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230406,230400,230000,Gerir Atividades de Cães de Faro,Gerir Atividades de Cães de Faro,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
433,Identificação de ilícitos em operações náuticas,"Identificar indícios de ilícitos aduaneiros, fraudes e crimes contra a ordem tributária, baseados na legislação aduaneira para embasar o planejamento ou execução de operações náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230403,230400,230000,Realizar Retenção e Apreensão de Mercadorias,Realizar Retenção e Apreensão de Mercadorias,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021800,0021800,FISCT,0,30500,0,,,
434,Radiocomunicação náutica,Utilizar equipamentos de radiocomunicação de acordo com as normas estabelecidas pela Marinha do Brasil.,Específica,19/06/2018,,0,3,SubProcesso,2014,230401,230400,230000,Realizar Ações de Vigilância Aduaneira,Realizar Ações de Vigilância Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
434,Radiocomunicação náutica,Utilizar equipamentos de radiocomunicação de acordo com as normas estabelecidas pela Marinha do Brasil.,Específica,19/06/2018,,0,3,SubProcesso,2014,230402,230400,230000,Realizar Operações de Repressão Aduaneira,Realizar Operações de Repressão Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
434,Radiocomunicação náutica,Utilizar equipamentos de radiocomunicação de acordo com as normas estabelecidas pela Marinha do Brasil.,Específica,19/06/2018,,0,3,SubProcesso,2014,230405,230400,230000,Gerir Atividades Náuticas,Gerir Atividades Náuticas,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
434,Radiocomunicação náutica,Utilizar equipamentos de radiocomunicação de acordo com as normas estabelecidas pela Marinha do Brasil.,Específica,19/06/2018,,0,3,SubProcesso,2014,230403,230400,230000,Realizar Retenção e Apreensão de Mercadorias,Realizar Retenção e Apreensão de Mercadorias,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021800,0021800,FISCT,0,30500,0,,,
435,Filmagem e fotografia em operações náuticas,"Utilizar equipamentos de filmagem e fotografia, inclusive os de visão noturna (infravermelho), para reunir registros das atividades suspeitas observadas, com eficiência.",Específica,19/06/2018,,0,3,SubProcesso,2014,230401,230400,230000,Realizar Ações de Vigilância Aduaneira,Realizar Ações de Vigilância Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
435,Filmagem e fotografia em operações náuticas,"Utilizar equipamentos de filmagem e fotografia, inclusive os de visão noturna (infravermelho), para reunir registros das atividades suspeitas observadas, com eficiência.",Específica,19/06/2018,,0,3,SubProcesso,2014,230402,230400,230000,Realizar Operações de Repressão Aduaneira,Realizar Operações de Repressão Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
435,Filmagem e fotografia em operações náuticas,"Utilizar equipamentos de filmagem e fotografia, inclusive os de visão noturna (infravermelho), para reunir registros das atividades suspeitas observadas, com eficiência.",Específica,19/06/2018,,0,3,SubProcesso,2014,230405,230400,230000,Gerir Atividades Náuticas,Gerir Atividades Náuticas,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
435,Filmagem e fotografia em operações náuticas,"Utilizar equipamentos de filmagem e fotografia, inclusive os de visão noturna (infravermelho), para reunir registros das atividades suspeitas observadas, com eficiência.",Específica,19/06/2018,,0,3,SubProcesso,2014,230403,230400,230000,Realizar Retenção e Apreensão de Mercadorias,Realizar Retenção e Apreensão de Mercadorias,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021800,0021800,FISCT,0,30500,0,,,
436,Gestão de crises em atividades náuticas,"Gerenciar situações de crise em atividades náuticas minimizando os riscos e prejuízos, com base nos riscos potenciais ou reais previamente identificados e estabelecendo medidas de contingência para aqueles que não tenham sido mapeados.",Específica,19/06/2018,,0,3,SubProcesso,2014,230401,230400,230000,Realizar Ações de Vigilância Aduaneira,Realizar Ações de Vigilância Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
436,Gestão de crises em atividades náuticas,"Gerenciar situações de crise em atividades náuticas minimizando os riscos e prejuízos, com base nos riscos potenciais ou reais previamente identificados e estabelecendo medidas de contingência para aqueles que não tenham sido mapeados.",Específica,19/06/2018,,0,3,SubProcesso,2014,230402,230400,230000,Realizar Operações de Repressão Aduaneira,Realizar Operações de Repressão Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
436,Gestão de crises em atividades náuticas,"Gerenciar situações de crise em atividades náuticas minimizando os riscos e prejuízos, com base nos riscos potenciais ou reais previamente identificados e estabelecendo medidas de contingência para aqueles que não tenham sido mapeados.",Específica,19/06/2018,,0,3,SubProcesso,2014,230405,230400,230000,Gerir Atividades Náuticas,Gerir Atividades Náuticas,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
436,Gestão de crises em atividades náuticas,"Gerenciar situações de crise em atividades náuticas minimizando os riscos e prejuízos, com base nos riscos potenciais ou reais previamente identificados e estabelecendo medidas de contingência para aqueles que não tenham sido mapeados.",Específica,19/06/2018,,0,3,SubProcesso,2014,230403,230400,230000,Realizar Retenção e Apreensão de Mercadorias,Realizar Retenção e Apreensão de Mercadorias,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021800,0021800,FISCT,0,30500,0,,,
437,Utilização de equipamentos especiais de inspeção em atividades náuticas,"Utilizar equipamentos especiais, tais como scanners, espectrômetros e detectores de metais, para coibir ou identificar ilícitos nas movimentações de cargas, veículos e pessoas no curso de atividades náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230401,230400,230000,Realizar Ações de Vigilância Aduaneira,Realizar Ações de Vigilância Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
437,Utilização de equipamentos especiais de inspeção em atividades náuticas,"Utilizar equipamentos especiais, tais como scanners, espectrômetros e detectores de metais, para coibir ou identificar ilícitos nas movimentações de cargas, veículos e pessoas no curso de atividades náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230402,230400,230000,Realizar Operações de Repressão Aduaneira,Realizar Operações de Repressão Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
437,Utilização de equipamentos especiais de inspeção em atividades náuticas,"Utilizar equipamentos especiais, tais como scanners, espectrômetros e detectores de metais, para coibir ou identificar ilícitos nas movimentações de cargas, veículos e pessoas no curso de atividades náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230405,230400,230000,Gerir Atividades Náuticas,Gerir Atividades Náuticas,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
437,Utilização de equipamentos especiais de inspeção em atividades náuticas,"Utilizar equipamentos especiais, tais como scanners, espectrômetros e detectores de metais, para coibir ou identificar ilícitos nas movimentações de cargas, veículos e pessoas no curso de atividades náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230403,230400,230000,Realizar Retenção e Apreensão de Mercadorias,Realizar Retenção e Apreensão de Mercadorias,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021800,0021800,FISCT,0,30500,0,,,
438,Entrevistas em atividades náuticas,"Entrevistar suspeitos de modo a detectar indícios de fraude, conforme orientações do e-manual de vigilância e repressão, utilizando as técnicas operacionais de inteligência no curso de atividades náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230401,230400,230000,Realizar Ações de Vigilância Aduaneira,Realizar Ações de Vigilância Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
438,Entrevistas em atividades náuticas,"Entrevistar suspeitos de modo a detectar indícios de fraude, conforme orientações do e-manual de vigilância e repressão, utilizando as técnicas operacionais de inteligência no curso de atividades náuticas.",Específica,19/06/2018,,0,3,SubProcesso,2014,230402,230400,230000,Realizar Operações de Repressão Aduaneira,Realizar Operações de Repressão Aduaneira,Realizar a Vigilância e Repressão,Realizar a Vigilância e Repressão,Fiscalização Tributária e Combate a Ilícitos,Fiscalização Tributária e Combate a Ilícitos,0021805,0021800,FISCT,0,30500,0,,,
